state,latitude,longitude,fips,date_today,confirmed,deaths,recovered,active,hospitalization,new_cases
Alaska,61.3707,-152.4044,2.0,2020-07-19,1914,18,712.0,1184.0,0.0,83
Alaska,61.3707,-152.4044,2.0,2020-07-20,1990,18,712.0,1260.0,586.0,76
Alaska,61.3707,-152.4044,2.0,2020-07-21,2092,18,737.0,1337.0,170.0,102
Alaska,61.3707,-152.4044,2.0,2020-07-22,2174,19,753.0,1402.0,0.0,82
Alaska,61.3707,-152.4044,2.0,2020-07-23,2234,19,787.0,1428.0,457.0,60
Alaska,61.3707,-152.4044,2.0,2020-07-24,2291,19,800.0,1472.0,162.0,57
Alaska,61.3707,-152.4044,2.0,2020-07-25,2379,20,815.0,1544.0,0.0,88
Alaska,61.3707,-152.4044,2.0,2020-07-26,2565,20,817.0,1728.0,0.0,186
Alaska,61.3707,-152.4044,2.0,2020-07-27,2665,21,817.0,1827.0,537.0,100
Alaska,61.3707,-152.4044,2.0,2020-07-28,2774,22,836.0,1916.0,199.0,109
Alaska,61.3707,-152.4044,2.0,2020-07-29,2842,22,854.0,1966.0,0.0,68
Alaska,61.3707,-152.4044,2.0,2020-07-30,2926,23,885.0,2018.0,177.0,84
Alaska,61.3707,-152.4044,2.0,2020-07-31,3036,23,898.0,2115.0,451.0,110
Alaska,61.3707,-152.4044,2.0,2020-08-01,3184,24,930.0,2230.0,0.0,148
Alaska,61.3707,-152.4044,2.0,2020-08-02,3325,24,932.0,2369.0,0.0,141
Alaska,61.3707,-152.4044,2.0,2020-08-03,3385,25,946.0,2414.0,344.0,60
Alaska,61.3707,-152.4044,2.0,2020-08-04,3439,25,987.0,2427.0,235.0,54
Alaska,61.3707,-152.4044,2.0,2020-08-05,3494,25,1017.0,2452.0,0.0,55
Alaska,61.3707,-152.4044,2.0,2020-08-06,3528,25,1220.0,2283.0,213.0,34
Alaska,61.3707,-152.4044,2.0,2020-08-07,3583,25,1238.0,2320.0,224.0,55
Alaska,61.3707,-152.4044,2.0,2020-08-08,3659,26,1254.0,2379.0,0.0,76
Alaska,61.3707,-152.4044,2.0,2020-08-09,3760,26,1269.0,2465.0,0.0,101
Alaska,61.3707,-152.4044,2.0,2020-08-10,3820,26,1332.0,2462.0,533.0,60
Alaska,61.3707,-152.4044,2.0,2020-08-11,3871,26,1344.0,2501.0,0.0,51
Alaska,61.3707,-152.4044,2.0,2020-08-12,3925,27,1359.0,2539.0,222.0,54
Alaska,61.3707,-152.4044,2.0,2020-08-13,4009,27,1360.0,2622.0,164.0,84
Alaska,61.3707,-152.4044,2.0,2020-08-14,4119,27,1371.0,2721.0,0.0,110
Alaska,61.3707,-152.4044,2.0,2020-08-15,4205,28,1384.0,2793.0,151.0,86
Alaska,61.3707,-152.4044,2.0,2020-08-16,4305,28,1418.0,2859.0,0.0,100
Alaska,61.3707,-152.4044,2.0,2020-08-17,4356,28,1432.0,2896.0,351.0,51
Alaska,61.3707,-152.4044,2.0,2020-08-18,4418,29,1468.0,2921.0,0.0,62
Alaska,61.3707,-152.4044,2.0,2020-08-19,4485,29,1501.0,2955.0,122.0,67
Alaska,61.3707,-152.4044,2.0,2020-08-20,4570,29,1513.0,3028.0,250.0,85
Alaska,61.3707,-152.4044,2.0,2020-08-21,4634,30,1601.0,3003.0,0.0,64
Alaska,61.3707,-152.4044,2.0,2020-08-22,4724,31,1686.0,3007.0,172.0,90
Alaska,61.3707,-152.4044,2.0,2020-08-23,4789,32,1745.0,3012.0,0.0,65
Alaska,61.3707,-152.4044,2.0,2020-08-24,4857,32,1861.0,2964.0,291.0,68
Alaska,61.3707,-152.4044,2.0,2020-08-25,4889,36,1967.0,2886.0,0.0,32
Alaska,61.3707,-152.4044,2.0,2020-08-26,4942,37,2088.0,2817.0,212.0,53
Alaska,61.3707,-152.4044,2.0,2020-08-27,5022,37,2109.0,2876.0,0.0,80
Alaska,61.3707,-152.4044,2.0,2020-08-28,5140,37,2183.0,2920.0,0.0,118
Alaska,61.3707,-152.4044,2.0,2020-08-29,5229,37,2201.0,2991.0,0.0,89
Alaska,61.3707,-152.4044,2.0,2020-08-30,5273,37,2233.0,3003.0,0.0,44
Alaska,61.3707,-152.4044,2.0,2020-08-31,5310,37,2238.0,3035.0,0.0,37
Alaska,61.3707,-152.4044,2.0,2020-09-01,5344,39,2246.0,3059.0,0.0,34
Alaska,61.3707,-152.4044,2.0,2020-09-02,5410,39,2281.0,3090.0,0.0,66
Alaska,61.3707,-152.4044,2.0,2020-09-03,5512,40,2288.0,3184.0,0.0,102
Alaska,61.3707,-152.4044,2.0,2020-09-04,5631,40,2295.0,3296.0,0.0,119
Alaska,61.3707,-152.4044,2.0,2020-09-05,5724,42,2321.0,3361.0,0.0,93
Alaska,61.3707,-152.4044,2.0,2020-09-06,5807,42,2323.0,3442.0,0.0,83
Alaska,61.3707,-152.4044,2.0,2020-09-07,5840,42,2323.0,3475.0,0.0,33
Alaska,61.3707,-152.4044,2.0,2020-09-08,5875,42,2339.0,3494.0,0.0,35
Alaska,61.3707,-152.4044,2.0,2020-09-09,5938,42,2340.0,3556.0,0.0,63
Alaska,61.3707,-152.4044,2.0,2020-09-10,6059,42,2351.0,3666.0,0.0,121
Alaska,61.3707,-152.4044,2.0,2020-09-11,6151,43,2359.0,3749.0,0.0,92
Alaska,61.3707,-152.4044,2.0,2020-09-12,6254,44,2377.0,3833.0,0.0,103
Alaska,61.3707,-152.4044,2.0,2020-09-13,6315,44,2377.0,3894.0,0.0,61
Alaska,61.3707,-152.4044,2.0,2020-09-14,6390,44,2377.0,3969.0,0.0,75
Alaska,61.3707,-152.4044,2.0,2020-09-15,6431,44,2402.0,3985.0,0.0,41
Alaska,61.3707,-152.4044,2.0,2020-09-16,6479,44,2407.0,4028.0,0.0,48
Alaska,61.3707,-152.4044,2.0,2020-09-17,6584,44,2408.0,4132.0,0.0,105
Alaska,61.3707,-152.4044,2.0,2020-09-18,6691,45,2422.0,4224.0,0.0,107
Alaska,61.3707,-152.4044,2.0,2020-09-19,6776,45,2438.0,4293.0,0.0,85
Alaska,61.3707,-152.4044,2.0,2020-09-20,6868,45,2438.0,4385.0,0.0,92
Alaska,61.3707,-152.4044,2.0,2020-09-21,6938,45,2439.0,4454.0,0.0,70
Alaska,61.3707,-152.4044,2.0,2020-09-22,6982,45,2668.0,4269.0,0.0,44
Alaska,61.3707,-152.4044,2.0,2020-09-23,7050,45,2731.0,4274.0,0.0,68
Alaska,61.3707,-152.4044,2.0,2020-09-24,7178,46,2731.0,4401.0,0.0,128
Alaska,61.3707,-152.4044,2.0,2020-09-25,7300,52,3042.0,4206.0,0.0,122
Alaska,61.3707,-152.4044,2.0,2020-09-26,7414,52,3267.0,4095.0,0.0,114
Alaska,61.3707,-152.4044,2.0,2020-09-27,7528,56,3502.0,3970.0,0.0,114
Alaska,61.3707,-152.4044,2.0,2020-09-28,7646,56,3771.0,3819.0,0.0,118
Alaska,61.3707,-152.4044,2.0,2020-09-29,7770,56,4324.0,3390.0,0.0,124
Alaska,61.3707,-152.4044,2.0,2020-09-30,7874,56,4555.0,3263.0,0.0,104
Alaska,61.3707,-152.4044,2.0,2020-10-01,7996,58,4838.0,3100.0,0.0,122
Alaska,61.3707,-152.4044,2.0,2020-10-02,8122,58,5042.0,3022.0,0.0,126
Alaska,61.3707,-152.4044,2.0,2020-10-03,8265,59,5199.0,3007.0,0.0,143
Alaska,61.3707,-152.4044,2.0,2020-10-04,8453,59,5281.0,3113.0,0.0,188
Alaska,61.3707,-152.4044,2.0,2020-10-05,8661,59,5455.0,3147.0,0.0,208
Alaska,61.3707,-152.4044,2.0,2020-10-06,8800,59,5455.0,3286.0,0.0,139
Alaska,61.3707,-152.4044,2.0,2020-10-07,8929,60,5626.0,3243.0,0.0,129
Alaska,61.3707,-152.4044,2.0,2020-10-08,9054,61,5672.0,3321.0,0.0,125
Alaska,61.3707,-152.4044,2.0,2020-10-09,9231,61,5734.0,3436.0,0.0,177
Alaska,61.3707,-152.4044,2.0,2020-10-10,9482,61,5761.0,3660.0,0.0,251
Alaska,61.3707,-152.4044,2.0,2020-10-11,9735,61,5789.0,3885.0,0.0,253
Alaska,61.3707,-152.4044,2.0,2020-10-12,9929,61,5802.0,4066.0,0.0,194
Alaska,61.3707,-152.4044,2.0,2020-10-13,10078,61,5909.0,4108.0,0.0,149
Alaska,61.3707,-152.4044,2.0,2020-10-14,10221,65,5950.0,4206.0,0.0,143
Alaska,61.3707,-152.4044,2.0,2020-10-15,10378,65,6066.0,4247.0,0.0,157
Alaska,61.3707,-152.4044,2.0,2020-10-16,10600,66,6237.0,4297.0,0.0,222
Alaska,61.3707,-152.4044,2.0,2020-10-17,10811,67,6448.0,4296.0,0.0,211
Alaska,61.3707,-152.4044,2.0,2020-10-18,11032,67,6488.0,4477.0,0.0,221
Alaska,61.3707,-152.4044,2.0,2020-10-19,11237,67,6516.0,4654.0,0.0,205
Alaska,61.3707,-152.4044,2.0,2020-10-20,11445,67,6681.0,4697.0,0.0,208
Alaska,61.3707,-152.4044,2.0,2020-10-21,11657,68,6751.0,4838.0,0.0,212
Alaska,61.3707,-152.4044,2.0,2020-10-22,11888,68,6812.0,5008.0,0.0,231
Alaska,61.3707,-152.4044,2.0,2020-10-23,12167,68,6915.0,5184.0,0.0,279
Alaska,61.3707,-152.4044,2.0,2020-10-24,12542,68,6939.0,5535.0,0.0,375
Alaska,61.3707,-152.4044,2.0,2020-10-25,13062,68,6946.0,6048.0,0.0,520
Alaska,61.3707,-152.4044,2.0,2020-10-26,13412,68,6948.0,6396.0,0.0,350
Alaska,61.3707,-152.4044,2.0,2020-10-27,14803,70,7016.0,7717.0,0.0,1391
Alaska,61.3707,-152.4044,2.0,2020-10-28,15160,71,7067.0,8022.0,0.0,357
Alaska,61.3707,-152.4044,2.0,2020-10-29,15531,77,7094.0,8360.0,0.0,371
Alaska,61.3707,-152.4044,2.0,2020-10-30,15913,81,7096.0,8736.0,0.0,382
Alaska,61.3707,-152.4044,2.0,2020-10-31,16365,82,7099.0,9184.0,0.0,452
Alaska,61.3707,-152.4044,2.0,2020-11-01,16709,85,7104.0,9520.0,0.0,344
Alaska,61.3707,-152.4044,2.0,2020-11-02,17063,86,7110.0,9867.0,0.0,354
Alaska,61.3707,-152.4044,2.0,2020-11-03,17455,86,7113.0,10256.0,0.0,392
Alaska,61.3707,-152.4044,2.0,2020-11-04,17868,86,7124.0,10658.0,0.0,413
Alaska,61.3707,-152.4044,2.0,2020-11-05,18182,86,7125.0,10971.0,0.0,314
Alaska,61.3707,-152.4044,2.0,2020-11-06,18712,86,7122.0,11504.0,0.0,530
Alaska,61.3707,-152.4044,2.0,2020-11-07,19316,86,7157.0,12073.0,0.0,604
Alaska,61.3707,-152.4044,2.0,2020-11-08,19834,86,7161.0,12587.0,0.0,518
Alaska,61.3707,-152.4044,2.0,2020-11-09,20309,86,7161.0,13062.0,0.0,475
Alaska,61.3707,-152.4044,2.0,2020-11-10,20839,94,7161.0,13584.0,0.0,530
Alaska,61.3707,-152.4044,2.0,2020-11-11,21338,98,7160.0,14080.0,0.0,499
Alaska,61.3707,-152.4044,2.0,2020-11-12,21825,98,7161.0,14566.0,0.0,487
Alaska,61.3707,-152.4044,2.0,2020-11-13,22418,99,7161.0,15158.0,0.0,593
Alaska,61.3707,-152.4044,2.0,2020-11-14,23162,100,7162.0,15900.0,0.0,744
Alaska,61.3707,-152.4044,2.0,2020-11-15,23826,100,7164.0,16562.0,0.0,664
Alaska,61.3707,-152.4044,2.0,2020-11-16,24414,100,7165.0,17149.0,0.0,588
Alaska,61.3707,-152.4044,2.0,2020-11-17,25056,102,7165.0,17789.0,0.0,642
Alaska,61.3707,-152.4044,2.0,2020-11-18,25602,102,7165.0,18335.0,0.0,546
Alaska,61.3707,-152.4044,2.0,2020-11-19,26100,103,7165.0,18832.0,0.0,498
Alaska,61.3707,-152.4044,2.0,2020-11-20,26561,103,7165.0,19293.0,0.0,461
Alaska,61.3707,-152.4044,2.0,2020-11-21,27242,104,7165.0,19973.0,0.0,681
Alaska,61.3707,-152.4044,2.0,2020-11-22,27797,105,7165.0,20527.0,0.0,555
Alaska,61.3707,-152.4044,2.0,2020-11-23,28296,105,7165.0,21026.0,0.0,499
Alaska,61.3707,-152.4044,2.0,2020-11-24,28883,118,7165.0,21600.0,0.0,587
Alaska,61.3707,-152.4044,2.0,2020-11-25,29563,118,7165.0,22280.0,0.0,680
Alaska,61.3707,-152.4044,2.0,2020-11-26,30121,120,7165.0,22836.0,0.0,558
Alaska,61.3707,-152.4044,2.0,2020-11-27,30796,120,7165.0,23511.0,0.0,675
Alaska,61.3707,-152.4044,2.0,2020-11-28,31467,122,7165.0,24180.0,0.0,671
Alaska,61.3707,-152.4044,2.0,2020-11-29,32087,122,7165.0,24800.0,0.0,620
Alaska,61.3707,-152.4044,2.0,2020-11-30,32598,122,7165.0,25311.0,0.0,511
Alaska,61.3707,-152.4044,2.0,2020-12-01,33139,123,7165.0,25851.0,0.0,541
American Samoa,-14.271,-170.132,60.0,2020-05-03,0,0,0.0,0.0,12.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-04,0,0,0.0,0.0,29.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-05,0,0,277.0,85.0,43.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-06,0,0,284.0,79.0,51.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-07,0,0,291.0,74.0,20.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-08,0,0,305.0,63.0,29.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-09,0,0,318.0,51.0,21.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-10,0,0,324.0,46.0,12.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-11,0,0,328.0,42.0,16.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-12,0,0,334.0,40.0,31.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-13,0,0,338.0,36.0,30.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-14,0,0,339.0,35.0,33.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-15,0,0,343.0,36.0,27.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-16,0,0,344.0,35.0,10.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-17,0,0,344.0,35.0,5.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-18,0,0,345.0,34.0,24.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-19,0,0,348.0,43.0,37.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-20,0,0,352.0,40.0,40.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-21,0,0,356.0,36.0,35.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-22,0,0,356.0,39.0,33.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-23,0,0,358.0,41.0,28.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-24,0,0,358.0,41.0,23.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-25,0,0,361.0,39.0,17.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-26,0,0,362.0,40.0,42.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-27,0,0,364.0,39.0,48.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-28,0,0,366.0,50.0,46.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-29,0,0,367.0,54.0,35.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-30,0,0,368.0,57.0,26.0,0
American Samoa,-14.271,-170.132,60.0,2020-05-31,0,0,368.0,83.0,18.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-01,0,0,368.0,91.0,12.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-02,0,0,371.0,108.0,23.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-03,0,0,373.0,134.0,21.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-04,0,0,376.0,139.0,29.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-05,0,0,380.0,146.0,20.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-06,0,0,382.0,156.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-07,0,0,382.0,164.0,1974.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-08,0,0,384.0,181.0,32.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-09,0,0,389.0,185.0,33.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-10,0,0,392.0,202.0,42.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-11,0,0,397.0,214.0,36.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-12,0,0,403.0,222.0,37.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-13,0,0,405.0,249.0,39.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-14,0,0,411.0,250.0,14.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-15,0,0,417.0,247.0,4.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-16,0,0,429.0,247.0,56.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-17,0,0,438.0,258.0,37.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-18,0,0,449.0,260.0,21.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-19,0,0,457.0,265.0,43.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-20,0,0,464.0,279.0,27.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-21,0,0,475.0,279.0,17.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-22,0,0,491.0,271.0,11.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-23,0,0,502.0,262.0,50.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-24,0,0,507.0,288.0,46.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-25,0,0,513.0,305.0,45.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-26,0,0,519.0,318.0,41.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-27,0,0,521.0,335.0,44.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-28,0,0,521.0,363.0,6.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-29,0,0,525.0,381.0,22.0,0
American Samoa,-14.271,-170.132,60.0,2020-06-30,0,0,526.0,415.0,44.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-01,0,0,528.0,451.0,34.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-02,0,0,535.0,484.0,32.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-03,0,0,539.0,526.0,48.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-04,0,0,544.0,568.0,23.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-05,0,0,544.0,595.0,3.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-06,0,0,548.0,620.0,5.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-07,0,0,560.0,625.0,47.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-08,0,0,563.0,663.0,45.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-09,0,0,571.0,701.0,33.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-10,0,0,588.0,739.0,50.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-11,0,0,598.0,806.0,3656.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-12,0,0,615.0,879.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-13,0,0,620.0,936.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-14,0,0,642.0,955.0,378.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-15,0,0,669.0,979.0,168.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-16,0,0,688.0,1023.0,293.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-17,0,0,697.0,1057.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-18,0,0,708.0,1105.0,198.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-19,0,0,712.0,1184.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-20,0,0,712.0,1260.0,586.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-21,0,0,737.0,1337.0,170.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-22,0,0,753.0,1402.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-23,0,0,787.0,1428.0,457.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-24,0,0,800.0,1472.0,162.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-25,0,0,815.0,1544.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-26,0,0,817.0,1728.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-27,0,0,817.0,1827.0,537.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-28,0,0,836.0,1916.0,199.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-29,0,0,854.0,1966.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-30,0,0,885.0,2018.0,177.0,0
American Samoa,-14.271,-170.132,60.0,2020-07-31,0,0,898.0,2115.0,451.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-01,0,0,930.0,2230.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-02,0,0,932.0,2369.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-03,0,0,946.0,2414.0,344.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-04,0,0,987.0,2427.0,235.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-05,0,0,1017.0,2452.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-06,0,0,1220.0,2283.0,213.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-07,0,0,1238.0,2320.0,224.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-08,0,0,1254.0,2379.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-09,0,0,1269.0,2465.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-10,0,0,1332.0,2462.0,533.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-11,0,0,1344.0,2501.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-12,0,0,1359.0,2539.0,222.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-13,0,0,1360.0,2622.0,164.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-14,0,0,1371.0,2721.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-15,0,0,1384.0,2793.0,151.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-16,0,0,1418.0,2859.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-17,0,0,1432.0,2896.0,351.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-18,0,0,1468.0,2921.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-19,0,0,1501.0,2955.0,122.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-20,0,0,1513.0,3028.0,250.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-21,0,0,1601.0,3003.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-22,0,0,1686.0,3007.0,172.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-23,0,0,1745.0,3012.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-24,0,0,1861.0,2964.0,291.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-25,0,0,1967.0,2886.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-26,0,0,2088.0,2817.0,212.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-27,0,0,2109.0,2876.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-28,0,0,2183.0,2920.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-29,0,0,2201.0,2991.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-30,0,0,2233.0,3003.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-08-31,0,0,2238.0,3035.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-01,0,0,2246.0,3059.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-02,0,0,2281.0,3090.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-03,0,0,2288.0,3184.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-04,0,0,2295.0,3296.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-05,0,0,2321.0,3361.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-06,0,0,2323.0,3442.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-07,0,0,2323.0,3475.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-08,0,0,2339.0,3494.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-09,0,0,2340.0,3556.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-10,0,0,2351.0,3666.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-11,0,0,2359.0,3749.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-12,0,0,2377.0,3833.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-13,0,0,2377.0,3894.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-14,0,0,2377.0,3969.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-15,0,0,2402.0,3985.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-16,0,0,2407.0,4028.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-17,0,0,2408.0,4132.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-18,0,0,2422.0,4224.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-19,0,0,2438.0,4293.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-20,0,0,2438.0,4385.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-21,0,0,2439.0,4454.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-22,0,0,2668.0,4269.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-23,0,0,2731.0,4274.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-24,0,0,2731.0,4401.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-25,0,0,3042.0,4206.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-26,0,0,3267.0,4095.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-27,0,0,3502.0,3970.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-28,0,0,3771.0,3819.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-29,0,0,4324.0,3390.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-09-30,0,0,4555.0,3263.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-10-01,0,0,4838.0,3100.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-10-02,0,0,5042.0,3022.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-10-03,0,0,5199.0,3007.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-10-04,0,0,5281.0,3113.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-10-05,0,0,5455.0,3147.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-10-06,0,0,5455.0,3286.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-10-07,0,0,5626.0,3243.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-10-08,0,0,5672.0,3321.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-10-09,0,0,5734.0,3436.0,0.0,0
American Samoa,-14.271,-170.132,60.0,2020-10-10,0,0,5761.0,3660.0,0.0,0
